************************************************************
numVars,numInstances,numFocalElements,numConfigs,time
2,3062,100,100,34
2,3063,100,100,34
2,3064,100,100,34
2,3065,100,100,34
2,3066,100,100,34
2,3067,100,100,42
2,3068,100,100,34
2,3069,100,100,35
2,3070,100,100,36
2,3071,100,100,33
2,3072,100,100,35
2,3073,100,100,34
2,3074,100,100,36
2,3075,100,100,33
2,3076,100,100,35
2,3077,100,100,34
2,3078,100,100,34
2,3079,100,100,34
2,3080,100,100,34
2,3081,100,100,34
2,3082,100,100,34
2,3083,100,100,34
2,3084,100,100,34
2,3085,100,100,36
2,3086,100,100,34
2,3087,100,100,33
2,3088,100,100,33
2,3089,100,100,34
2,3090,100,100,35
2,3091,100,100,35
2,3092,100,100,35
2,3093,100,100,34
2,3094,100,100,34
2,3095,100,100,35
2,3096,100,100,34
2,3097,100,100,37
2,3098,100,100,34
2,3099,100,100,35
2,3100,100,100,34
2,3101,100,100,35
2,3102,100,100,34
2,3103,100,100,34
2,3104,100,100,34
2,3105,100,100,37
2,3106,100,100,34
2,3107,100,100,34
2,3108,100,100,33
2,3109,100,100,35
2,3110,100,100,44
2,3111,100,100,34
2,3112,100,100,35
2,3113,100,100,34
2,3114,100,100,34
2,3115,100,100,34
2,3116,100,100,35
2,3117,100,100,33
2,3118,100,100,36
2,3119,100,100,34
2,3120,100,100,35
2,3121,100,100,33
2,3122,100,100,35
2,3123,100,100,33
2,3124,100,100,35
2,3125,100,100,33
2,3126,100,100,35
2,3127,100,100,34
2,3128,100,100,36
2,3129,100,100,35
2,3130,100,100,33
2,3131,100,100,34
2,3132,100,100,35
2,3133,100,100,33
2,3134,100,100,36
2,3135,100,100,35
2,3136,100,100,33
2,3137,100,100,35
2,3138,100,100,34
2,3139,100,100,43
2,3140,100,100,47
2,3141,100,100,31
2,3142,100,100,34
2,3143,100,100,35
2,3144,100,100,35
2,3145,100,100,36
2,3146,100,100,35
2,3147,100,100,34
2,3148,100,100,34
2,3149,100,100,34
2,3150,100,100,34
2,3151,100,100,35
2,3152,100,100,34
2,3153,100,100,35
2,3154,100,100,33
2,3155,100,100,35
2,3156,100,100,35
2,3157,100,100,35
2,3158,100,100,34
2,3159,100,100,35
2,3160,100,100,33
2,3161,100,100,36
2,3162,100,100,35
2,3163,100,100,34
2,3164,100,100,34
2,3165,100,100,33
2,3166,100,100,36
2,3167,100,100,34
2,3168,100,100,45
2,3169,100,100,35
2,3170,100,100,34
2,3171,100,100,35
2,3172,100,100,33
2,3173,100,100,34
2,3174,100,100,34
2,3175,100,100,35
2,3176,100,100,34
2,3177,100,100,34
2,3178,100,100,35
2,3179,100,100,35
2,3180,100,100,34
2,3181,100,100,33
2,3182,100,100,34
2,3183,100,100,34
2,3184,100,100,36
2,3185,100,100,35
2,3186,100,100,34
2,3187,100,100,33
2,3188,100,100,34
2,3189,100,100,35
2,3190,100,100,33
2,3191,100,100,33
2,3192,100,100,34
2,3193,100,100,34
2,3194,100,100,35
2,3195,100,100,34
2,3196,100,100,34
2,3197,100,100,34
2,3198,100,100,34
2,3199,100,100,35
2,3200,100,100,33
2,3201,100,100,34
2,3202,100,100,35
2,3203,100,100,35
2,3204,100,100,33
2,3205,100,100,35
2,3206,100,100,34
2,3207,100,100,36
2,3208,100,100,34
2,3209,100,100,36
2,3210,100,100,35
2,3211,100,100,35
2,3212,100,100,43
2,3213,100,100,35
2,3214,100,100,36
2,3215,100,100,34
2,3216,100,100,34
2,3217,100,100,34
2,3218,100,100,34
2,3219,100,100,35
2,3220,100,100,35
2,3221,100,100,34
2,3222,100,100,35
2,3223,100,100,34
2,3224,100,100,36
2,3225,100,100,35
2,3226,100,100,35
2,3227,100,100,33
2,3228,100,100,33
2,3229,100,100,34
2,3230,100,100,34
2,3231,100,100,33
2,3232,100,100,34
2,3233,100,100,36
2,3234,100,100,34
2,3235,100,100,34
2,3236,100,100,35
2,3237,100,100,35
2,3238,100,100,34
2,3239,100,100,34
2,3240,100,100,35
2,3241,100,100,33
2,3242,100,100,31
2,3243,100,100,38
2,3244,100,100,31
2,3245,100,100,22
2,3246,100,100,31
2,3247,100,100,38
2,3248,100,100,31
2,3249,100,100,36
2,3250,100,100,35
2,3251,100,100,35
2,3252,100,100,35
2,3253,100,100,34
2,3254,100,100,35
2,3255,100,100,34
2,3256,100,100,35
2,3257,100,100,33
2,3258,100,100,35
2,3259,100,100,35
2,3260,100,100,33
2,3261,100,100,34
2,3262,100,100,34
2,3263,100,100,34
2,3264,100,100,35
2,3265,100,100,34
2,3266,100,100,35
2,3267,100,100,35
2,3268,100,100,35
2,3269,100,100,36
2,3270,100,100,35
2,3271,100,100,34
2,3272,100,100,34
2,3273,100,100,35
2,3274,100,100,34
2,3275,100,100,34
2,3276,100,100,34
2,3277,100,100,34
2,3278,100,100,35
2,3279,100,100,36
2,3280,100,100,35
2,3281,100,100,34
2,3282,100,100,35
2,3283,100,100,34
2,3284,100,100,35
2,3285,100,100,35
2,3286,100,100,35
2,3287,100,100,35
2,3288,100,100,35
2,3289,100,100,34
2,3290,100,100,34
2,3291,100,100,36
2,3292,100,100,35
2,3293,100,100,34
2,3294,100,100,34
2,3295,100,100,35
2,3296,100,100,35
2,3297,100,100,34
2,3298,100,100,34
2,3299,100,100,35
2,3300,100,100,35
2,3301,100,100,43
2,3302,100,100,35
2,3303,100,100,33
2,3304,100,100,33
2,3305,100,100,35
2,3306,100,100,34
2,3307,100,100,34
2,3308,100,100,34
2,3309,100,100,34
2,3310,100,100,34
2,3311,100,100,35
2,3312,100,100,35
2,3313,100,100,35
2,3314,100,100,34
2,3315,100,100,34
2,3316,100,100,43
2,3317,100,100,34
2,3318,100,100,34
2,3319,100,100,36
2,3320,100,100,36
2,3321,100,100,34
2,3322,100,100,35
2,3323,100,100,35
2,3324,100,100,35
2,3325,100,100,35
2,3326,100,100,35
2,3327,100,100,34
2,3328,100,100,34
2,3329,100,100,35
2,3330,100,100,35
2,3331,100,100,28
2,3332,100,100,31
2,3333,100,100,38
2,3334,100,100,31
2,3335,100,100,38
2,3336,100,100,31
2,3337,100,100,31
2,3338,100,100,32
2,3339,100,100,39
2,3340,100,100,35
2,3341,100,100,34
2,3342,100,100,35
2,3343,100,100,34
2,3344,100,100,33
2,3345,100,100,34
2,3346,100,100,43
2,3347,100,100,35
2,3348,100,100,35
2,3349,100,100,35
2,3350,100,100,34
2,3351,100,100,39
2,3352,100,100,35
2,3353,100,100,36
2,3354,100,100,35
2,3355,100,100,34
2,3356,100,100,34
2,3357,100,100,34
2,3358,100,100,35
2,3359,100,100,37
2,3360,100,100,35
2,3361,100,100,35
2,3362,100,100,31
2,3363,100,100,36
2,3364,100,100,32
2,3365,100,100,31
2,3366,100,100,34
2,3367,100,100,34
2,3368,100,100,36
2,3369,100,100,33
2,3370,100,100,36
2,3371,100,100,33
2,3372,100,100,34
2,3373,100,100,34
2,3374,100,100,36
2,3375,100,100,34
2,3376,100,100,44
2,3377,100,100,34
2,3378,100,100,35
2,3379,100,100,35
2,3380,100,100,34
2,3381,100,100,35
2,3382,100,100,33
2,3383,100,100,35
2,3384,100,100,33
2,3385,100,100,35
2,3386,100,100,35
2,3387,100,100,33
2,3388,100,100,35
2,3389,100,100,34
2,3390,100,100,35
2,3391,100,100,34
2,3392,100,100,35
2,3393,100,100,35
2,3394,100,100,34
2,3395,100,100,34
2,3396,100,100,34
2,3397,100,100,34
2,3398,100,100,35
2,3399,100,100,34
2,3400,100,100,35
2,3401,100,100,34
2,3402,100,100,34
2,3403,100,100,34
2,3404,100,100,35
2,3405,100,100,35
2,3406,100,100,34
2,3407,100,100,36
2,3408,100,100,34
2,3409,100,100,35
2,3410,100,100,35
2,3411,100,100,34
2,3412,100,100,33
2,3413,100,100,34
2,3414,100,100,33
2,3415,100,100,34
2,3416,100,100,35
2,3417,100,100,36
2,3418,100,100,34
2,3419,100,100,35
2,3420,100,100,34
2,3421,100,100,36
2,3422,100,100,31
2,3423,100,100,38
2,3424,100,100,32
2,3425,100,100,36
2,3426,100,100,31
2,3427,100,100,31
2,3428,100,100,32
2,3429,100,100,34
2,3430,100,100,34
2,3431,100,100,35
2,3432,100,100,35
2,3433,100,100,35
2,3434,100,100,35
2,3435,100,100,34
2,3436,100,100,35
2,3437,100,100,34
2,3438,100,100,35
2,3439,100,100,34
2,3440,100,100,36
2,3441,100,100,34
2,3442,100,100,34
2,3443,100,100,35
2,3444,100,100,34
2,3445,100,100,35
2,3446,100,100,35
2,3447,100,100,34
2,3448,100,100,36
2,3449,100,100,35
2,3450,100,100,35
2,3451,100,100,35
2,3452,100,100,44
2,3453,100,100,32
2,3454,100,100,31
2,3455,100,100,31
2,3456,100,100,33
2,3457,100,100,35
2,3458,100,100,34
2,3459,100,100,34
2,3460,100,100,34
2,3461,100,100,36
2,3462,100,100,35
2,3463,100,100,35
2,3464,100,100,34
2,3465,100,100,34
2,3466,100,100,34
2,3467,100,100,35
2,3468,100,100,35
2,3469,100,100,35
2,3470,100,100,35
2,3471,100,100,36
2,3472,100,100,34
2,3473,100,100,36
2,3474,100,100,34
2,3475,100,100,35
2,3476,100,100,34
2,3477,100,100,35
2,3478,100,100,36
2,3479,100,100,35
2,3480,100,100,34
2,3481,100,100,35
2,3482,100,100,35
2,3483,100,100,31
2,3484,100,100,32
2,3485,100,100,35
2,3486,100,100,34
2,3487,100,100,35
2,3488,100,100,34
2,3489,100,100,34
2,3490,100,100,34
2,3491,100,100,34
2,3492,100,100,35
2,3493,100,100,34
2,3494,100,100,35
2,3495,100,100,34
2,3496,100,100,35
2,3497,100,100,35
2,3498,100,100,35
2,3499,100,100,35
2,3500,100,100,36
2,3501,100,100,36
2,3502,100,100,36
2,3503,100,100,34
2,3504,100,100,35
2,3505,100,100,33
2,3506,100,100,34
2,3507,100,100,34
2,3508,100,100,34
2,3509,100,100,35
2,3510,100,100,34
2,3511,100,100,34
2,3512,100,100,35
2,3513,100,100,34
2,3514,100,100,32
2,3515,100,100,36
2,3516,100,100,35
2,3517,100,100,35
2,3518,100,100,35
2,3519,100,100,34
2,3520,100,100,34
2,3521,100,100,35
2,3522,100,100,34
2,3523,100,100,35
2,3524,100,100,35
2,3525,100,100,35
2,3526,100,100,35
2,3527,100,100,35
2,3528,100,100,36
2,3529,100,100,31
2,3530,100,100,31
2,3531,100,100,37
2,3532,100,100,34
2,3533,100,100,35
2,3534,100,100,34
2,3535,100,100,35
2,3536,100,100,36
2,3537,100,100,35
2,3538,100,100,34
2,3539,100,100,33
2,3540,100,100,34
2,3541,100,100,35
2,3542,100,100,35
2,3543,100,100,35
2,3544,100,100,33
2,3545,100,100,34
2,3546,100,100,35
2,3547,100,100,36
2,3548,100,100,35
2,3549,100,100,35
2,3550,100,100,34
2,3551,100,100,35
2,3552,100,100,34
2,3553,100,100,34
2,3554,100,100,36
2,3555,100,100,34
2,3556,100,100,35
2,3557,100,100,36
2,3558,100,100,35
2,3559,100,100,35
2,3560,100,100,42
2,3561,100,100,34
2,3562,100,100,35
2,3563,100,100,35
2,3564,100,100,34
2,3565,100,100,33
2,3566,100,100,36
2,3567,100,100,34
2,3568,100,100,35
2,3569,100,100,34
2,3570,100,100,35
2,3571,100,100,34
2,3572,100,100,34
2,3573,100,100,36
2,3574,100,100,34
2,3575,100,100,35
2,3576,100,100,31
2,3577,100,100,38
2,3578,100,100,31
2,3579,100,100,21
2,3580,100,100,31
2,3581,100,100,38
2,3582,100,100,31
2,3583,100,100,38
2,3584,100,100,34
2,3585,100,100,36
2,3586,100,100,34
2,3587,100,100,34
2,3588,100,100,34
2,3589,100,100,34
2,3590,100,100,34
2,3591,100,100,33
2,3592,100,100,34
2,3593,100,100,34
2,3594,100,100,36
2,3595,100,100,36
2,3596,100,100,34
2,3597,100,100,34
2,3598,100,100,36
2,3599,100,100,35
2,3600,100,100,35
2,3601,100,100,34
2,3602,100,100,35
2,3603,100,100,34
2,3604,100,100,34
2,3605,100,100,34
2,3606,100,100,36
2,3607,100,100,34
2,3608,100,100,34
2,3609,100,100,34
2,3610,100,100,36
2,3611,100,100,37
2,3612,100,100,34
2,3613,100,100,34
2,3614,100,100,36
2,3615,100,100,34
2,3616,100,100,37
2,3617,100,100,35
2,3618,100,100,35
2,3619,100,100,33
2,3620,100,100,34
2,3621,100,100,33
2,3622,100,100,36
2,3623,100,100,33
2,3624,100,100,34
2,3625,100,100,35
2,3626,100,100,34
2,3627,100,100,35
2,3628,100,100,34
2,3629,100,100,34
2,3630,100,100,33
2,3631,100,100,34
2,3632,100,100,36
2,3633,100,100,35
2,3634,100,100,35
2,3635,100,100,35
2,3636,100,100,34
2,3637,100,100,35
2,3638,100,100,34
2,3639,100,100,36
2,3640,100,100,34
2,3641,100,100,34
2,3642,100,100,34
2,3643,100,100,35
2,3644,100,100,36
2,3645,100,100,34
2,3646,100,100,34
2,3647,100,100,34
2,3648,100,100,34
2,3649,100,100,34
2,3650,100,100,34
2,3651,100,100,35
2,3652,100,100,34
2,3653,100,100,34
2,3654,100,100,28
2,3655,100,100,32
2,3656,100,100,37
2,3657,100,100,47
2,3658,100,100,46
2,3659,100,100,34
2,3660,100,100,36
2,3661,100,100,34
2,3662,100,100,36
2,3663,100,100,34
2,3664,100,100,34
2,3665,100,100,34
2,3666,100,100,36
2,3667,100,100,35
2,3668,100,100,35
2,3669,100,100,36
2,3670,100,100,35
2,3671,100,100,34
2,3672,100,100,35
2,3673,100,100,34
2,3674,100,100,34
2,3675,100,100,34
2,3676,100,100,35
2,3677,100,100,35
2,3678,100,100,35
2,3679,100,100,34
2,3680,100,100,34
2,3681,100,100,34
2,3682,100,100,35
2,3683,100,100,35
2,3684,100,100,36
2,3685,100,100,35
2,3686,100,100,34
2,3687,100,100,35
2,3688,100,100,35
2,3689,100,100,35
2,3690,100,100,35
2,3691,100,100,34
2,3692,100,100,33
2,3693,100,100,36
2,3694,100,100,34
2,3695,100,100,37
2,3696,100,100,36
2,3697,100,100,35
2,3698,100,100,34
2,3699,100,100,36
2,3700,100,100,34
2,3701,100,100,33
2,3702,100,100,34
2,3703,100,100,35
2,3704,100,100,35
2,3705,100,100,34
2,3706,100,100,35
2,3707,100,100,34
2,3708,100,100,35
2,3709,100,100,34
2,3710,100,100,35
2,3711,100,100,35
2,3712,100,100,34
2,3713,100,100,34
2,3714,100,100,35
2,3715,100,100,35
2,3716,100,100,35
2,3717,100,100,43
2,3718,100,100,35
2,3719,100,100,34
2,3720,100,100,35
2,3721,100,100,34
2,3722,100,100,35
2,3723,100,100,35
2,3724,100,100,35
2,3725,100,100,33
2,3726,100,100,34
2,3727,100,100,34
2,3728,100,100,34
2,3729,100,100,33
2,3730,100,100,34
2,3731,100,100,34
2,3732,100,100,34
2,3733,100,100,32
2,3734,100,100,32
2,3735,100,100,38
2,3736,100,100,31
2,3737,100,100,22
2,3738,100,100,31
2,3739,100,100,38
2,3740,100,100,31
2,3741,100,100,31
2,3742,100,100,34
2,3743,100,100,35
2,3744,100,100,36
2,3745,100,100,35
2,3746,100,100,35
2,3747,100,100,35
2,3748,100,100,35
2,3749,100,100,35
2,3750,100,100,35
2,3751,100,100,36
2,3752,100,100,35
2,3753,100,100,36
2,3754,100,100,36
2,3755,100,100,35
2,3756,100,100,35
2,3757,100,100,35
2,3758,100,100,37
2,3759,100,100,35
2,3760,100,100,36
2,3761,100,100,35
2,3762,100,100,34
2,3763,100,100,36
2,3764,100,100,35
2,3765,100,100,33
2,3766,100,100,34
2,3767,100,100,34
2,3768,100,100,34
2,3769,100,100,35
2,3770,100,100,35
2,3771,100,100,35
2,3772,100,100,33
2,3773,100,100,35
2,3774,100,100,38
2,3775,100,100,36
2,3776,100,100,34
2,3777,100,100,35
2,3778,100,100,35
2,3779,100,100,34
2,3780,100,100,34
2,3781,100,100,35
2,3782,100,100,34
2,3783,100,100,35
2,3784,100,100,34
2,3785,100,100,34
2,3786,100,100,35
2,3787,100,100,35
2,3788,100,100,34
2,3789,100,100,34
2,3790,100,100,34
2,3791,100,100,37
2,3792,100,100,35
2,3793,100,100,35
2,3794,100,100,34
2,3795,100,100,35
2,3796,100,100,34
2,3797,100,100,34
2,3798,100,100,34
2,3799,100,100,35
2,3800,100,100,35
2,3801,100,100,35
2,3802,100,100,34
2,3803,100,100,34
2,3804,100,100,35
2,3805,100,100,35
2,3806,100,100,40
2,3807,100,100,36
2,3808,100,100,34
2,3809,100,100,35
2,3810,100,100,35
2,3811,100,100,34
2,3812,100,100,36
2,3813,100,100,33
2,3814,100,100,33
2,3815,100,100,35
2,3816,100,100,34
2,3817,100,100,35
2,3818,100,100,34
2,3819,100,100,35
2,3820,100,100,34
2,3821,100,100,36
2,3822,100,100,37
2,3823,100,100,35
2,3824,100,100,35
2,3825,100,100,34
2,3826,100,100,34
2,3827,100,100,35
2,3828,100,100,35
2,3829,100,100,33
2,3830,100,100,34
2,3831,100,100,34
2,3832,100,100,36
2,3833,100,100,34
2,3834,100,100,33
2,3835,100,100,32
2,3836,100,100,37
2,3837,100,100,47
2,3838,100,100,36
2,3839,100,100,35
2,3840,100,100,35
2,3841,100,100,34
2,3842,100,100,34
2,3843,100,100,34
2,3844,100,100,34
2,3845,100,100,38
2,3846,100,100,31
2,3847,100,100,38
2,3848,100,100,35
2,3849,100,100,35
2,3850,100,100,35
2,3851,100,100,36
2,3852,100,100,34
2,3853,100,100,35
2,3854,100,100,35
2,3855,100,100,34
2,3856,100,100,35
2,3857,100,100,34
2,3858,100,100,34
2,3859,100,100,34
2,3860,100,100,34
2,3861,100,100,40
2,3862,100,100,47
2,3863,100,100,38
2,3864,100,100,31
2,3865,100,100,46
2,3866,100,100,31
2,3867,100,100,36
2,3868,100,100,36
2,3869,100,100,34
2,3870,100,100,35
2,3871,100,100,34
2,3872,100,100,35
2,3873,100,100,36
2,3874,100,100,35
2,3875,100,100,34
2,3876,100,100,37
2,3877,100,100,42
2,3878,100,100,36
2,3879,100,100,35
2,3880,100,100,35
2,3881,100,100,34
2,3882,100,100,34
2,3883,100,100,34
2,3884,100,100,34
2,3885,100,100,36
2,3886,100,100,34
2,3887,100,100,34
2,3888,100,100,36
2,3889,100,100,37
2,3890,100,100,36
2,3891,100,100,35
2,3892,100,100,36
2,3893,100,100,43
2,3894,100,100,34
2,3895,100,100,36
2,3896,100,100,35
2,3897,100,100,34
2,3898,100,100,36
2,3899,100,100,34
2,3900,100,100,35
2,3901,100,100,35
2,3902,100,100,35
2,3903,100,100,34
2,3904,100,100,34
2,3905,100,100,34
2,3906,100,100,36
2,3907,100,100,35
2,3908,100,100,35
2,3909,100,100,45
2,3910,100,100,35
2,3911,100,100,34
2,3912,100,100,33
2,3913,100,100,34
2,3914,100,100,34
2,3915,100,100,36
2,3916,100,100,34
2,3917,100,100,35
2,3918,100,100,36
2,3919,100,100,35
2,3920,100,100,35
2,3921,100,100,36
2,3922,100,100,35
2,3923,100,100,35
2,3924,100,100,34
2,3925,100,100,37
2,3926,100,100,34
2,3927,100,100,35
2,3928,100,100,35
2,3929,100,100,35
2,3930,100,100,34
2,3931,100,100,36
2,3932,100,100,34
2,3933,100,100,35
2,3934,100,100,34
2,3935,100,100,35
2,3936,100,100,34
2,3937,100,100,35
2,3938,100,100,34
2,3939,100,100,36
2,3940,100,100,35
2,3941,100,100,47
2,3942,100,100,33
2,3943,100,100,36
2,3944,100,100,35
2,3945,100,100,37
2,3946,100,100,35
2,3947,100,100,35
2,3948,100,100,33
2,3949,100,100,35
2,3950,100,100,35
2,3951,100,100,33
2,3952,100,100,35
2,3953,100,100,34
2,3954,100,100,35
2,3955,100,100,34
2,3956,100,100,35
2,3957,100,100,43
2,3958,100,100,35
2,3959,100,100,35
2,3960,100,100,35
2,3961,100,100,34
2,3962,100,100,35
2,3963,100,100,34
2,3964,100,100,35
2,3965,100,100,34
2,3966,100,100,34
2,3967,100,100,35
2,3968,100,100,34
2,3969,100,100,34
2,3970,100,100,34
2,3971,100,100,36
2,3972,100,100,38
2,3973,100,100,43
2,3974,100,100,35
2,3975,100,100,35
2,3976,100,100,36
2,3977,100,100,36
2,3978,100,100,34
2,3979,100,100,34
2,3980,100,100,35
2,3981,100,100,34
2,3982,100,100,34
2,3983,100,100,34
2,3984,100,100,35
2,3985,100,100,35
2,3986,100,100,36
2,3987,100,100,34
2,3988,100,100,34
2,3989,100,100,29
2,3990,100,100,31
2,3991,100,100,38
2,3992,100,100,31
2,3993,100,100,31
2,3994,100,100,31
2,3995,100,100,47
2,3996,100,100,38
2,3997,100,100,31
2,3998,100,100,22
2,3999,100,100,32
2,4000,100,100,46
************************************************************
numVars,numInstances,numFocalElements,numConfigs,time
2,500,100,100,33
2,500,101,100,34
2,500,102,100,35
2,500,103,100,36
2,500,104,100,35
2,500,105,100,36
2,500,106,100,38
2,500,107,100,38
2,500,108,100,39
2,500,109,100,39
2,500,110,100,40
2,500,111,100,41
2,500,112,100,43
2,500,113,100,42
2,500,114,100,42
2,500,115,100,49
2,500,116,100,44
2,500,117,100,44
2,500,118,100,48
2,500,119,100,47
2,500,120,100,70
2,500,121,100,70
2,500,122,100,70
2,500,123,100,73
2,500,124,100,73
2,500,125,100,71
2,500,126,100,73
2,500,127,100,73
2,500,128,100,86
2,500,129,100,77
2,500,130,100,75
2,500,131,100,77
2,500,132,100,78
2,500,133,100,78
2,500,134,100,78
2,500,135,100,79
2,500,136,100,80
2,500,137,100,81
2,500,138,100,82
2,500,139,100,92
2,500,140,100,92
2,500,141,100,98
2,500,142,100,99
2,500,143,100,102
2,500,144,100,101
2,500,145,100,101
2,500,146,100,103
2,500,147,100,103
2,500,148,100,103
2,500,149,100,105
2,500,150,100,105
2,500,151,100,105
2,500,152,100,108
2,500,153,100,106
2,500,154,100,109
2,500,155,100,111
2,500,156,100,125
2,500,157,100,114
2,500,158,100,112
2,500,159,100,114
2,500,160,100,122
2,500,161,100,116
2,500,162,100,117
2,500,163,100,115
2,500,164,100,117
2,500,165,100,119
2,500,166,100,120
2,500,167,100,121
2,500,168,100,123
2,500,169,100,128
2,500,170,100,123
2,500,171,100,127
2,500,172,100,127
2,500,173,100,127
2,500,174,100,130
2,500,175,100,129
2,500,176,100,131
2,500,177,100,133
2,500,178,100,132
2,500,179,100,134
2,500,180,100,134
2,500,181,100,134
2,500,182,100,137
2,500,183,100,138
2,500,184,100,139
2,500,185,100,154
2,500,186,100,147
2,500,187,100,147
2,500,188,100,147
2,500,189,100,148
2,500,190,100,135
2,500,191,100,147
2,500,192,100,145
2,500,193,100,132
2,500,194,100,123
2,500,195,100,122
2,500,196,100,145
2,500,197,100,184
2,500,198,100,203
2,500,199,100,217
2,500,200,100,223
2,500,201,100,216
2,500,202,100,222
2,500,203,100,221
2,500,204,100,223
2,500,205,100,226
2,500,206,100,207
2,500,207,100,225
2,500,208,100,223
2,500,209,100,235
2,500,210,100,231
2,500,211,100,233
2,500,212,100,215
2,500,213,100,234
2,500,214,100,240
2,500,215,100,238
2,500,216,100,239
2,500,217,100,241
2,500,218,100,219
2,500,219,100,245
2,500,220,100,247
2,500,221,100,243
2,500,222,100,249
2,500,223,100,250
2,500,224,100,235
2,500,225,100,253
2,500,226,100,250
2,500,227,100,251
2,500,228,100,254
2,500,229,100,256
2,500,230,100,255
2,500,231,100,263
2,500,232,100,260
2,500,233,100,262
2,500,234,100,265
2,500,235,100,263
2,500,236,100,266
2,500,237,100,269
2,500,238,100,269
2,500,239,100,274
2,500,240,100,264
2,500,241,100,281
2,500,242,100,273
2,500,243,100,277
2,500,244,100,283
2,500,245,100,270
2,500,246,100,281
2,500,247,100,281
2,500,248,100,283
2,500,249,100,284
2,500,250,100,279
2,500,251,100,285
2,500,252,100,301
2,500,253,100,285
2,500,254,100,305
2,500,255,100,301
2,500,256,100,306
2,500,257,100,297
2,500,258,100,307
2,500,259,100,279
2,500,260,100,302
2,500,261,100,310
2,500,262,100,304
2,500,263,100,339
2,500,264,100,310
2,500,265,100,311
2,500,266,100,320
2,500,267,100,316
2,500,268,100,329
2,500,269,100,324
2,500,270,100,324
2,500,271,100,324
2,500,272,100,319
2,500,273,100,325
2,500,274,100,331
2,500,275,100,327
2,500,276,100,311
2,500,277,100,335
2,500,278,100,341
2,500,279,100,338
2,500,280,100,382
2,500,281,100,410
2,500,282,100,420
2,500,283,100,420
2,500,284,100,384
2,500,285,100,418
2,500,286,100,445
2,500,287,100,419
2,500,288,100,400
2,500,289,100,427
2,500,290,100,431
2,500,291,100,433
2,500,292,100,433
2,500,293,100,435
2,500,294,100,433
2,500,295,100,441
2,500,296,100,438
2,500,297,100,440
2,500,298,100,445
2,500,299,100,415
2,500,300,100,447
2,500,301,100,448
2,500,302,100,491
2,500,303,100,448
2,500,304,100,453
2,500,305,100,471
2,500,306,100,437
2,500,307,100,462
2,500,308,100,460
2,500,309,100,516
2,500,310,100,560
2,500,311,100,573
2,500,312,100,579
2,500,313,100,571
2,500,314,100,576
2,500,315,100,580
2,500,316,100,544
2,500,317,100,579
2,500,318,100,586
2,500,319,100,541
2,500,320,100,586
2,500,321,100,587
2,500,322,100,550
2,500,323,100,593
2,500,324,100,594
2,500,325,100,557
2,500,326,100,597
2,500,327,100,595
2,500,328,100,555
2,500,329,100,598
2,500,330,100,610
2,500,331,100,564
2,500,332,100,611
2,500,333,100,611
2,500,334,100,565
2,500,335,100,618
2,500,336,100,615
2,500,337,100,583
2,500,338,100,623
2,500,339,100,635
2,500,340,100,589
2,500,341,100,628
2,500,342,100,632
2,500,343,100,612
2,500,344,100,632
2,500,345,100,665
2,500,346,100,633
2,500,347,100,649
2,500,348,100,583
2,500,349,100,645
2,500,350,100,645
2,500,351,100,595
2,500,352,100,654
2,500,353,100,657
2,500,354,100,667
2,500,355,100,661
2,500,356,100,617
2,500,357,100,660
2,500,358,100,675
2,500,359,100,648
2,500,360,100,673
2,500,361,100,649
2,500,362,100,681
2,500,363,100,679
2,500,364,100,640
2,500,365,100,687
2,500,366,100,668
2,500,367,100,694
2,500,368,100,692
2,500,369,100,670
2,500,370,100,713
2,500,371,100,651
2,500,372,100,711
2,500,373,100,761
2,500,374,100,701
2,500,375,100,718
2,500,376,100,666
2,500,377,100,715
2,500,378,100,670
2,500,379,100,722
2,500,380,100,757
2,500,381,100,724
2,500,382,100,740
2,500,383,100,708
2,500,384,100,739
2,500,385,100,680
2,500,386,100,738
2,500,387,100,666
2,500,388,100,743
2,500,389,100,733
2,500,390,100,693
2,500,391,100,737
2,500,392,100,708
2,500,393,100,710
2,500,394,100,711
2,500,395,100,712
2,500,396,100,704
2,500,397,100,822
2,500,398,100,847
2,500,399,100,866
2,500,400,100,848
2,500,401,100,883
2,500,402,100,845
2,500,403,100,871
2,500,404,100,844
2,500,405,100,886
2,500,406,100,850
2,500,407,100,878
2,500,408,100,848
2,500,409,100,881
2,500,410,100,877
2,500,411,100,888
2,500,412,100,869
2,500,413,100,902
2,500,414,100,874
2,500,415,100,904
2,500,416,100,867
2,500,417,100,905
2,500,418,100,869
2,500,419,100,914
2,500,420,100,870
2,500,421,100,923
2,500,422,100,870
2,500,423,100,929
2,500,424,100,896
2,500,425,100,938
2,500,426,100,911
2,500,427,100,938
2,500,428,100,911
2,500,429,100,947
2,500,430,100,927
2,500,431,100,958
2,500,432,100,931
2,500,433,100,953
2,500,434,100,965
2,500,435,100,959
2,500,436,100,975
2,500,437,100,1040
2,500,438,100,968
2,500,439,100,987
2,500,440,100,997
2,500,441,100,929
2,500,442,100,987
2,500,443,100,960
2,500,444,100,1063
2,500,445,100,1001
2,500,446,100,1043
2,500,447,100,1105
2,500,448,100,1197
2,500,449,100,1120
2,500,450,100,1103
2,500,451,100,1052
2,500,452,100,1155
2,500,453,100,1114
2,500,454,100,1081
2,500,455,100,1062
2,500,456,100,999
2,500,457,100,991
2,500,458,100,1098
